tag,algo,precision,recall,auprc,prevalence
L4,enet,0.7272727272727273,1.0,0.9746691733089087,0.7195767195767195
L4,enet,0.7258064516129032,0.9926470588235294,0.9746691733089087,0.7195767195767195
L4,enet,0.7297297297297297,0.9926470588235294,0.9746691733089087,0.7195767195767195
L4,enet,0.7336956521739131,0.9926470588235294,0.9746691733089087,0.7195767195767195
L4,enet,0.7377049180327869,0.9926470588235294,0.9746691733089087,0.7195767195767195
L4,enet,0.7417582417582418,0.9926470588235294,0.9746691733089087,0.7195767195767195
L4,enet,0.7458563535911602,0.9926470588235294,0.9746691733089087,0.7195767195767195
L4,enet,0.75,0.9926470588235294,0.9746691733089087,0.7195767195767195
L4,enet,0.7541899441340782,0.9926470588235294,0.9746691733089087,0.7195767195767195
L4,enet,0.7584269662921348,0.9926470588235294,0.9746691733089087,0.7195767195767195
L4,enet,0.7627118644067796,0.9926470588235294,0.9746691733089087,0.7195767195767195
L4,enet,0.7670454545454546,0.9926470588235294,0.9746691733089087,0.7195767195767195
L4,enet,0.7714285714285715,0.9926470588235294,0.9746691733089087,0.7195767195767195
L4,enet,0.7758620689655172,0.9926470588235294,0.9746691733089087,0.7195767195767195
L4,enet,0.7803468208092486,0.9926470588235294,0.9746691733089087,0.7195767195767195
L4,enet,0.7790697674418605,0.9852941176470589,0.9746691733089087,0.7195767195767195
L4,enet,0.7777777777777778,0.9779411764705882,0.9746691733089087,0.7195767195767195
L4,enet,0.7823529411764706,0.9779411764705882,0.9746691733089087,0.7195767195767195
L4,enet,0.7869822485207101,0.9779411764705882,0.9746691733089087,0.7195767195767195
L4,enet,0.7916666666666666,0.9779411764705882,0.9746691733089087,0.7195767195767195
L4,enet,0.7964071856287425,0.9779411764705882,0.9746691733089087,0.7195767195767195
L4,enet,0.8012048192771084,0.9779411764705882,0.9746691733089087,0.7195767195767195
L4,enet,0.8,0.9705882352941176,0.9746691733089087,0.7195767195767195
L4,enet,0.8048780487804879,0.9705882352941176,0.9746691733089087,0.7195767195767195
L4,enet,0.8098159509202454,0.9705882352941176,0.9746691733089087,0.7195767195767195
L4,enet,0.808641975308642,0.9632352941176471,0.9746691733089087,0.7195767195767195
L4,enet,0.8136645962732919,0.9632352941176471,0.9746691733089087,0.7195767195767195
L4,enet,0.81875,0.9632352941176471,0.9746691733089087,0.7195767195767195
L4,enet,0.8238993710691824,0.9632352941176471,0.9746691733089087,0.7195767195767195
L4,enet,0.8227848101265823,0.9558823529411765,0.9746691733089087,0.7195767195767195
L4,enet,0.8280254777070064,0.9558823529411765,0.9746691733089087,0.7195767195767195
L4,enet,0.8333333333333334,0.9558823529411765,0.9746691733089087,0.7195767195767195
L4,enet,0.832258064516129,0.9485294117647058,0.9746691733089087,0.7195767195767195
L4,enet,0.8376623376623377,0.9485294117647058,0.9746691733089087,0.7195767195767195
L4,enet,0.8431372549019608,0.9485294117647058,0.9746691733089087,0.7195767195767195
L4,enet,0.8486842105263158,0.9485294117647058,0.9746691733089087,0.7195767195767195
